ccode,year,gender,age,broad_sector,sector21,geo,population
CIV,2023,male,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,16673.0
CIV,2023,male,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3174.0
CIV,2023,male,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,16402.0
CIV,2023,male,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3146.0
CIV,2023,male,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,16259.0
CIV,2023,male,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3118.0
CIV,2023,male,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,16111.0
CIV,2023,male,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3095.0
CIV,2023,male,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,15996.0
CIV,2023,male,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3047.0
CIV,2023,male,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,15743.0
CIV,2023,male,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2953.0
CIV,2023,male,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,15261.0
CIV,2023,male,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2830.0
CIV,2023,male,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,14626.0
CIV,2023,male,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2712.0
CIV,2023,male,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,14014.0
CIV,2023,male,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2593.0
CIV,2023,male,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,13400.0
CIV,2023,male,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2471.0
CIV,2023,male,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,12767.0
CIV,2023,male,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2347.0
CIV,2023,male,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,12128.0
CIV,2023,male,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2223.0
CIV,2023,male,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,11486.0
CIV,2023,male,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2096.0
CIV,2023,male,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,10831.0
CIV,2023,male,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,1967.0
CIV,2023,male,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,10164.0
CIV,2023,male,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,1844.0
CIV,2023,male,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,9527.0
CIV,2023,male,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,1730.0
CIV,2023,male,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,8940.0
CIV,2023,male,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,1623.0
CIV,2023,male,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,8389.0
CIV,2024,male,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,5547.0
CIV,2024,male,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,28662.0
CIV,2024,male,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,5307.0
CIV,2024,male,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,27423.0
CIV,2024,male,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,5080.0
CIV,2024,male,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,26251.0
CIV,2024,male,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,4875.0
CIV,2024,male,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,25190.0
CIV,2024,male,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,4686.0
CIV,2024,male,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,24215.0
CIV,2024,male,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,4501.0
CIV,2024,male,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,23262.0
CIV,2024,male,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,4325.0
CIV,2024,male,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,22350.0
CIV,2024,male,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,4156.0
CIV,2024,male,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,21475.0
CIV,2024,male,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3992.0
CIV,2024,male,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,20631.0
CIV,2024,male,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3838.0
CIV,2024,male,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,19831.0
CIV,2024,male,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3691.0
CIV,2024,male,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,19073.0
CIV,2024,male,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3546.0
CIV,2024,male,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,18323.0
CIV,2024,male,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3435.0
CIV,2024,male,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,17750.0
CIV,2024,male,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3372.0
CIV,2024,male,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,17424.0
CIV,2024,male,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3339.0
CIV,2024,male,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,17254.0
CIV,2024,male,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3305.0
CIV,2024,male,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,17081.0
CIV,2024,male,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3278.0
CIV,2024,male,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,16941.0
CIV,2024,male,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3229.0
CIV,2024,male,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,16683.0
CIV,2024,male,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3139.0
CIV,2024,male,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,16221.0
CIV,2024,male,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,3023.0
CIV,2024,male,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,15619.0
CIV,2024,male,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2911.0
CIV,2024,male,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,15044.0
CIV,2024,male,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2800.0
CIV,2024,male,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,14471.0
CIV,2024,male,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2682.0
CIV,2024,male,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,13858.0
CIV,2024,male,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2555.0
CIV,2024,male,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,13205.0
CIV,2024,male,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2424.0
CIV,2024,male,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,12524.0
CIV,2024,male,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2290.0
CIV,2024,male,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,11833.0
CIV,2024,male,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2154.0
CIV,2024,male,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,11128.0
CIV,2024,male,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,2023.0
CIV,2024,male,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,10452.0
CIV,2024,male,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,1902.0
CIV,2024,male,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,9828.0
CIV,2024,male,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,1788.0
CIV,2024,male,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,9241.0
CIV,2025,male,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,5719.0
CIV,2025,male,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,30159.0
CIV,2025,male,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,5484.0
CIV,2025,male,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,28919.0
CIV,2025,male,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,5258.0
CIV,2025,male,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,27726.0
CIV,2025,male,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,5047.0
CIV,2025,male,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,26618.0
CIV,2025,male,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,4849.0
CIV,2025,male,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,25574.0
CIV,2025,male,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,4655.0
CIV,2025,male,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,urban,24550.0
CIV,2025,male,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,rural,4468.0
