ccode,year,gender,age,broad_sector,sector21,population
CIV,2023,Female,42,Services,Public administration and defence; compulsory social security,1343.0
CIV,2023,Female,43,Services,Public administration and defence; compulsory social security,1299.0
CIV,2023,Female,44,Services,Public administration and defence; compulsory social security,1236.0
CIV,2023,Female,45,Services,Public administration and defence; compulsory social security,1176.0
CIV,2023,Female,46,Services,Public administration and defence; compulsory social security,1117.0
CIV,2023,Female,47,Services,Public administration and defence; compulsory social security,1054.0
CIV,2023,Female,48,Services,Public administration and defence; compulsory social security,989.0
CIV,2023,Female,49,Services,Public administration and defence; compulsory social security,923.0
CIV,2023,Female,50,Services,Public administration and defence; compulsory social security,856.0
CIV,2023,Female,51,Services,Public administration and defence; compulsory social security,787.0
CIV,2023,Female,52,Services,Public administration and defence; compulsory social security,727.0
CIV,2023,Female,53,Services,Public administration and defence; compulsory social security,681.0
CIV,2023,Female,54,Services,Public administration and defence; compulsory social security,644.0
CIV,2024,Female,25,Services,Public administration and defence; compulsory social security,2413.0
CIV,2024,Female,26,Services,Public administration and defence; compulsory social security,2323.0
CIV,2024,Female,27,Services,Public administration and defence; compulsory social security,2236.0
CIV,2024,Female,28,Services,Public administration and defence; compulsory social security,2154.0
CIV,2024,Female,29,Services,Public administration and defence; compulsory social security,2076.0
CIV,2024,Female,30,Services,Public administration and defence; compulsory social security,2000.0
CIV,2024,Female,31,Services,Public administration and defence; compulsory social security,1928.0
CIV,2024,Female,32,Services,Public administration and defence; compulsory social security,1854.0
CIV,2024,Female,33,Services,Public administration and defence; compulsory social security,1774.0
CIV,2024,Female,34,Services,Public administration and defence; compulsory social security,1694.0
CIV,2024,Female,35,Services,Public administration and defence; compulsory social security,1617.0
CIV,2024,Female,36,Services,Public administration and defence; compulsory social security,1539.0
CIV,2024,Female,37,Services,Public administration and defence; compulsory social security,1482.0
CIV,2024,Female,38,Services,Public administration and defence; compulsory social security,1458.0
CIV,2024,Female,39,Services,Public administration and defence; compulsory social security,1454.0
CIV,2024,Female,40,Services,Public administration and defence; compulsory social security,1447.0
CIV,2024,Female,41,Services,Public administration and defence; compulsory social security,1444.0
CIV,2024,Female,42,Services,Public administration and defence; compulsory social security,1426.0
CIV,2024,Female,43,Services,Public administration and defence; compulsory social security,1385.0
CIV,2024,Female,44,Services,Public administration and defence; compulsory social security,1328.0
CIV,2024,Female,45,Services,Public administration and defence; compulsory social security,1274.0
CIV,2024,Female,46,Services,Public administration and defence; compulsory social security,1221.0
CIV,2024,Female,47,Services,Public administration and defence; compulsory social security,1161.0
CIV,2024,Female,48,Services,Public administration and defence; compulsory social security,1094.0
CIV,2024,Female,49,Services,Public administration and defence; compulsory social security,1022.0
CIV,2024,Female,50,Services,Public administration and defence; compulsory social security,950.0
CIV,2024,Female,51,Services,Public administration and defence; compulsory social security,876.0
CIV,2024,Female,52,Services,Public administration and defence; compulsory social security,811.0
CIV,2024,Female,53,Services,Public administration and defence; compulsory social security,758.0
CIV,2024,Female,54,Services,Public administration and defence; compulsory social security,715.0
CIV,2025,Female,25,Services,Public administration and defence; compulsory social security,2520.0
CIV,2025,Female,26,Services,Public administration and defence; compulsory social security,2429.0
CIV,2025,Female,27,Services,Public administration and defence; compulsory social security,2340.0
CIV,2025,Female,28,Services,Public administration and defence; compulsory social security,2256.0
CIV,2025,Female,29,Services,Public administration and defence; compulsory social security,2175.0
CIV,2025,Female,30,Services,Public administration and defence; compulsory social security,2097.0
CIV,2025,Female,31,Services,Public administration and defence; compulsory social security,2022.0
CIV,2025,Female,32,Services,Public administration and defence; compulsory social security,1944.0
CIV,2025,Female,33,Services,Public administration and defence; compulsory social security,1859.0
CIV,2025,Female,34,Services,Public administration and defence; compulsory social security,1773.0
CIV,2025,Female,35,Services,Public administration and defence; compulsory social security,1691.0
CIV,2025,Female,36,Services,Public administration and defence; compulsory social security,1607.0
CIV,2025,Female,37,Services,Public administration and defence; compulsory social security,1545.0
CIV,2025,Female,38,Services,Public administration and defence; compulsory social security,1512.0
CIV,2025,Female,39,Services,Public administration and defence; compulsory social security,1499.0
CIV,2025,Female,40,Services,Public administration and defence; compulsory social security,1484.0
CIV,2025,Female,41,Services,Public administration and defence; compulsory social security,1471.0
CIV,2025,Female,42,Services,Public administration and defence; compulsory social security,1451.0
CIV,2025,Female,43,Services,Public administration and defence; compulsory social security,1414.0
CIV,2025,Female,44,Services,Public administration and defence; compulsory social security,1367.0
CIV,2025,Female,45,Services,Public administration and defence; compulsory social security,1322.0
CIV,2025,Female,46,Services,Public administration and defence; compulsory social security,1279.0
CIV,2025,Female,47,Services,Public administration and defence; compulsory social security,1226.0
CIV,2025,Female,48,Services,Public administration and defence; compulsory social security,1161.0
CIV,2025,Female,49,Services,Public administration and defence; compulsory social security,1088.0
CIV,2025,Female,50,Services,Public administration and defence; compulsory social security,1015.0
CIV,2025,Female,51,Services,Public administration and defence; compulsory social security,941.0
CIV,2025,Female,52,Services,Public administration and defence; compulsory social security,874.0
CIV,2025,Female,53,Services,Public administration and defence; compulsory social security,817.0
